C0000100,y_true,duration,event,max_partial_hazard,mean_partial_hazard,n_intervals,prediction_matched_base_rate,correct_matched_base_rate
483802,1,15.0,1,1.135308478011245,0.9233178708148846,8,0,False
483901,1,7.0,1,1.2604018422014007,1.2604018422014007,4,1,True
484202,0,21.0,0,0.9490991863842373,0.8163574472504874,11,0,True
484203,0,21.0,0,0.9490991863842373,0.785959162029262,11,0,True
484204,1,3.0,1,2.6946724634616395,1.8218858249229384,2,1,True
486303,0,19.0,0,0.8762195807985638,0.8168396437361627,10,0,True
486401,1,5.0,1,2.0937671912922586,1.630192693296511,3,1,True
486501,1,11.0,1,1.2471650858691077,1.2016696169168628,6,1,True
487104,1,13.0,1,3.7397487577879427,1.3948377203075668,7,1,True
487302,0,21.0,0,2.076377320892405,1.166972284122137,11,1,False
487303,0,21.0,0,5.089194200606066,1.8594340502055515,11,1,False
487601,0,19.0,0,0.9741922721556385,0.8625692919744937,10,0,True
488001,1,11.0,1,1.3266438877189703,1.2079182323960849,6,1,True
488002,1,13.0,1,1.0453284952783284,0.9946221247634852,7,0,False
488505,1,7.0,1,0.9008353972687915,0.9008353972687915,4,0,False
491002,1,9.0,1,1.2812786463960757,1.1436797187385719,5,1,True
491601,0,13.0,0,0.803175999557344,0.7767428498351069,7,0,True
492201,1,7.0,1,1.2067590490770634,1.008662331469386,4,1,True
492202,1,17.0,1,1.1755054665630915,0.9792790582772992,9,0,False
492702,0,21.0,0,1.1225288714082657,0.9982611685650497,11,0,True
492703,0,21.0,0,2.330673037284829,1.2106235808908772,11,1,False
493003,1,13.0,1,1.3491362234637099,1.337701166258416,7,1,True
493402,1,5.0,1,1.3237348636269028,1.3237348636269028,3,1,True
493801,0,13.0,0,0.9246524442264408,0.8464816764089439,7,0,True
494701,1,7.0,1,1.1240265427341103,0.8228082063958205,4,0,False
494801,0,9.0,0,0.7928342986709526,0.782184896537036,5,0,True
495201,1,3.0,1,1.7111474579295731,1.4332733775093656,2,1,True
495301,0,19.0,0,0.9264895353001233,0.8523432921791365,10,0,True
495302,1,3.0,1,21.98539084730802,11.673156833034469,2,1,True
495304,1,11.0,1,1.255938862184882,1.1581662786110911,6,1,True
495502,0,21.0,0,1.2456820850147803,1.0224811892934853,11,1,False
496202,1,17.0,1,1.9566549138644604,1.7506256525620143,9,1,True
496203,1,3.0,1,3.0903264897416673,2.015602888603436,2,1,True
497202,1,7.0,1,1.2150408108514439,1.1485554047346422,4,1,True
497303,1,5.0,1,1.085271510750134,0.9944899611728696,3,0,False
497404,1,5.0,1,1.7728343023824409,1.6434914770012947,3,1,True
497801,1,7.0,1,0.9657550486075613,0.9657550486075613,4,0,False
498401,0,17.0,0,0.9246524442264408,0.873204242136858,9,0,True
498901,0,21.0,0,1.5395129381635273,1.2996877496335082,11,1,False
498902,1,13.0,1,41.24908837846927,6.706240499539241,7,1,True
499003,0,21.0,0,1.84352993821018,1.1068503461393517,11,1,False
499101,0,19.0,0,0.9246524442264408,0.9246524442264408,10,0,True
