C0000100,C0000200,later_any_delinquency_contact_2000_2020,later_persistent_delinquency_contact_2000_2020,later_delinquency_contact_positive_item_count_2000_2020,later_delinquency_contact_positive_year_count_2000_2020,later_delinquency_contact_first_event_year_2000_2020,later_delinquency_contact_second_event_year_2000_2020,later_delinquency_contact_last_observed_year_2000_2020,later_any_justice_contact_2000_2020,later_persistent_justice_contact_2000_2020,later_justice_contact_positive_item_count_2000_2020,later_justice_contact_positive_year_count_2000_2020,later_justice_contact_first_event_year_2000_2020,later_justice_contact_second_event_year_2000_2020,later_justice_contact_last_observed_year_2000_2020
383501.0,3835.0,,,,,,,,,,,,,,
383601.0,3836.0,1.0,0.0,2.0,1.0,2010.0,,2012.0,0.0,0.0,0.0,0.0,,,2012.0
383602.0,3836.0,1.0,1.0,4.0,2.0,2010.0,2012.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
383701.0,3837.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
383702.0,3837.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
383703.0,3837.0,1.0,1.0,5.0,3.0,2000.0,2002.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
383901.0,3839.0,,,,,,,,,,,,,,
383902.0,3839.0,0.0,0.0,0.0,0.0,,,2016.0,0.0,0.0,0.0,0.0,,,2016.0
383903.0,3839.0,1.0,1.0,6.0,4.0,2002.0,2004.0,2018.0,1.0,0.0,1.0,1.0,2012.0,,2018.0
384201.0,3842.0,,,,,,,,,,,,,,
384202.0,3842.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
384203.0,3842.0,1.0,1.0,5.0,3.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
384301.0,3843.0,1.0,1.0,3.0,2.0,2000.0,2002.0,2002.0,,,,,,,
384302.0,3843.0,,,,,,,,,,,,,,
384601.0,3846.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
384602.0,3846.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
384901.0,3849.0,1.0,0.0,2.0,1.0,2010.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
385101.0,3851.0,1.0,1.0,3.0,2.0,2008.0,2010.0,2018.0,1.0,1.0,3.0,2.0,2008.0,2010.0,2018.0
385102.0,3851.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
385301.0,3853.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
385302.0,3853.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
385901.0,3859.0,1.0,1.0,2.0,2.0,2004.0,2006.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
386401.0,3864.0,,,,,,,,,,,,,,
387601.0,3876.0,1.0,0.0,2.0,1.0,2016.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
387701.0,3877.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
387702.0,3877.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
387703.0,3877.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
387901.0,3879.0,,,,,,,,,,,,,,
387902.0,3879.0,0.0,0.0,0.0,0.0,,,2012.0,0.0,0.0,0.0,0.0,,,2012.0
388901.0,3889.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
388902.0,3889.0,1.0,0.0,2.0,1.0,2008.0,,2012.0,0.0,0.0,0.0,0.0,,,2012.0
389301.0,3893.0,,,,,,,,,,,,,,
389302.0,3893.0,,,,,,,,,,,,,,
389901.0,3899.0,1.0,1.0,3.0,2.0,2002.0,2004.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
389902.0,3899.0,1.0,1.0,3.0,2.0,2006.0,2010.0,2020.0,1.0,0.0,1.0,1.0,2010.0,,2020.0
389903.0,3899.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
389904.0,3899.0,1.0,1.0,3.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
390601.0,3906.0,1.0,1.0,3.0,2.0,2000.0,2002.0,2012.0,0.0,0.0,0.0,0.0,,,2012.0
390602.0,3906.0,1.0,1.0,5.0,3.0,2002.0,2004.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
390801.0,3908.0,1.0,1.0,5.0,3.0,2008.0,2010.0,2016.0,1.0,0.0,1.0,1.0,2016.0,,2016.0
390802.0,3908.0,1.0,0.0,2.0,1.0,2010.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
391301.0,3913.0,1.0,1.0,5.0,3.0,2010.0,2012.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
391302.0,3913.0,1.0,1.0,4.0,2.0,2014.0,2016.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
391401.0,3914.0,1.0,0.0,1.0,1.0,2000.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
391402.0,3914.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
391501.0,3915.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
391502.0,3915.0,1.0,1.0,3.0,2.0,2012.0,2016.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
391503.0,3915.0,1.0,1.0,4.0,2.0,2018.0,2020.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
391801.0,3918.0,1.0,1.0,4.0,2.0,2012.0,2014.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
391802.0,3918.0,1.0,1.0,4.0,2.0,2014.0,2016.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
391901.0,3919.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
391902.0,3919.0,1.0,0.0,2.0,1.0,2008.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
391903.0,3919.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
392101.0,3921.0,1.0,1.0,7.0,5.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
392102.0,3921.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
392103.0,3921.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
392201.0,3922.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
392301.0,3923.0,1.0,1.0,6.0,4.0,2000.0,2002.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
392302.0,3923.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
392303.0,3923.0,1.0,0.0,2.0,1.0,2010.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
392304.0,3923.0,1.0,1.0,6.0,3.0,2012.0,2014.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
392401.0,3924.0,1.0,0.0,2.0,1.0,2012.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
392402.0,3924.0,1.0,1.0,3.0,2.0,2010.0,2012.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
392701.0,3927.0,0.0,0.0,0.0,0.0,,,2000.0,0.0,0.0,0.0,0.0,,,2000.0
392801.0,3928.0,1.0,0.0,1.0,1.0,2000.0,,2000.0,0.0,0.0,0.0,0.0,,,2000.0
392901.0,3929.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
392902.0,3929.0,1.0,1.0,5.0,3.0,2002.0,2004.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
393101.0,3931.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
393102.0,3931.0,1.0,0.0,1.0,1.0,2004.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
393103.0,3931.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
393104.0,3931.0,1.0,1.0,5.0,4.0,2000.0,2002.0,2020.0,1.0,1.0,3.0,2.0,2002.0,2020.0,2020.0
393105.0,3931.0,1.0,1.0,9.0,5.0,2004.0,2006.0,2014.0,1.0,1.0,3.0,2.0,2010.0,2012.0,2014.0
393401.0,3934.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
393501.0,3935.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
393502.0,3935.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
393601.0,3936.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
393602.0,3936.0,1.0,0.0,2.0,1.0,2004.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
394001.0,3940.0,,,,,,,,,,,,,,
394401.0,3944.0,1.0,0.0,1.0,1.0,2006.0,,2018.0,1.0,0.0,1.0,1.0,2006.0,,2018.0
394402.0,3944.0,1.0,1.0,6.0,4.0,2000.0,2002.0,2010.0,0.0,0.0,0.0,0.0,,,2010.0
394501.0,3945.0,,,,,,,,,,,,,,
394502.0,3945.0,,,,,,,,,,,,,,
394801.0,3948.0,1.0,1.0,3.0,2.0,2000.0,2012.0,2020.0,1.0,1.0,3.0,2.0,2000.0,2012.0,2020.0
394802.0,3948.0,0.0,0.0,0.0,0.0,,,2012.0,0.0,0.0,0.0,0.0,,,2012.0
394803.0,3948.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
394804.0,3948.0,1.0,1.0,5.0,3.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
395201.0,3952.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
395202.0,3952.0,0.0,0.0,0.0,0.0,,,2016.0,0.0,0.0,0.0,0.0,,,2016.0
395301.0,3953.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
395302.0,3953.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
395303.0,3953.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
395304.0,3953.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
396001.0,3960.0,1.0,1.0,4.0,3.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
396201.0,3962.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
396202.0,3962.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
396203.0,3962.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
396204.0,3962.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
396401.0,3964.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
396402.0,3964.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
396901.0,3969.0,1.0,0.0,2.0,1.0,2010.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
396902.0,3969.0,1.0,1.0,4.0,2.0,2014.0,2016.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
397001.0,3970.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
397002.0,3970.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
397003.0,3970.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
397201.0,3972.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
397202.0,3972.0,1.0,0.0,2.0,1.0,2006.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
397203.0,3972.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
397501.0,3975.0,0.0,0.0,0.0,0.0,,,2008.0,0.0,0.0,0.0,0.0,,,2008.0
397502.0,3975.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
397503.0,3975.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
397504.0,3975.0,1.0,0.0,2.0,1.0,2002.0,,2004.0,0.0,0.0,0.0,0.0,,,2004.0
397701.0,3977.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
397702.0,3977.0,,,,,,,,,,,,,,
397801.0,3978.0,1.0,1.0,6.0,4.0,2002.0,2004.0,2018.0,1.0,0.0,1.0,1.0,2018.0,,2018.0
398201.0,3982.0,1.0,1.0,2.0,2.0,2004.0,2006.0,2020.0,1.0,1.0,2.0,2.0,2004.0,2006.0,2020.0
398202.0,3982.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
398203.0,3982.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
398204.0,3982.0,1.0,1.0,5.0,2.0,2002.0,2004.0,2016.0,1.0,0.0,1.0,1.0,2004.0,,2016.0
398301.0,3983.0,,,,,,,,,,,,,,
398302.0,3983.0,,,,,,,,,,,,,,
398601.0,3986.0,1.0,1.0,3.0,2.0,2006.0,2008.0,2008.0,1.0,1.0,3.0,2.0,2006.0,2008.0,2008.0
398602.0,3986.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
398801.0,3988.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
398802.0,3988.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
399101.0,3991.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
399102.0,3991.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
399201.0,3992.0,,,,,,,,,,,,,,
399301.0,3993.0,0.0,0.0,0.0,0.0,,,2014.0,0.0,0.0,0.0,0.0,,,2014.0
399302.0,3993.0,1.0,0.0,1.0,1.0,2000.0,,2020.0,1.0,0.0,1.0,1.0,2000.0,,2020.0
399303.0,3993.0,1.0,1.0,2.0,2.0,2000.0,2002.0,2016.0,1.0,1.0,2.0,2.0,2000.0,2002.0,2016.0
399501.0,3995.0,1.0,0.0,1.0,1.0,2016.0,,2020.0,1.0,0.0,1.0,1.0,2016.0,,2020.0
399502.0,3995.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
399503.0,3995.0,1.0,1.0,3.0,2.0,2002.0,2012.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
399601.0,3996.0,1.0,1.0,6.0,4.0,2000.0,2002.0,2012.0,1.0,1.0,3.0,2.0,2006.0,2008.0,2012.0
399602.0,3996.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
399801.0,3998.0,1.0,1.0,2.0,2.0,2000.0,2002.0,2002.0,1.0,0.0,1.0,1.0,2002.0,,2002.0
400101.0,4001.0,1.0,1.0,5.0,3.0,2004.0,2006.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
400102.0,4001.0,1.0,1.0,5.0,3.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
400201.0,4002.0,1.0,0.0,2.0,1.0,2006.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
400202.0,4002.0,1.0,1.0,5.0,3.0,2002.0,2006.0,2012.0,0.0,0.0,0.0,0.0,,,2012.0
400301.0,4003.0,0.0,0.0,0.0,0.0,,,2004.0,0.0,0.0,0.0,0.0,,,2004.0
400302.0,4003.0,,,,,,,,,,,,,,
400501.0,4005.0,1.0,1.0,4.0,4.0,2000.0,2004.0,2018.0,1.0,1.0,4.0,4.0,2000.0,2004.0,2018.0
400502.0,4005.0,0.0,0.0,0.0,0.0,,,2010.0,0.0,0.0,0.0,0.0,,,2010.0
400503.0,4005.0,1.0,0.0,1.0,1.0,2006.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
400701.0,4007.0,0.0,0.0,0.0,0.0,,,2006.0,0.0,0.0,0.0,0.0,,,2006.0
400702.0,4007.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
401201.0,4012.0,1.0,1.0,3.0,2.0,2004.0,2006.0,2006.0,1.0,1.0,3.0,2.0,2004.0,2006.0,2006.0
401202.0,4012.0,1.0,0.0,2.0,1.0,2008.0,,2018.0,1.0,0.0,2.0,1.0,2008.0,,2018.0
401501.0,4015.0,1.0,0.0,1.0,1.0,2020.0,,2020.0,1.0,0.0,1.0,1.0,2020.0,,2020.0
401502.0,4015.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
401503.0,4015.0,1.0,1.0,5.0,3.0,2000.0,2002.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
401601.0,4016.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
401602.0,4016.0,1.0,0.0,2.0,1.0,2000.0,,2000.0,1.0,0.0,2.0,1.0,2000.0,,2000.0
401901.0,4019.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
401902.0,4019.0,1.0,0.0,2.0,1.0,2012.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
402101.0,4021.0,1.0,0.0,1.0,1.0,2004.0,,2020.0,1.0,0.0,1.0,1.0,2004.0,,2020.0
402301.0,4023.0,1.0,1.0,5.0,3.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
402302.0,4023.0,1.0,1.0,3.0,2.0,2014.0,2016.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
402401.0,4024.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
402402.0,4024.0,1.0,1.0,2.0,2.0,2000.0,2010.0,2010.0,0.0,0.0,0.0,0.0,,,2010.0
402403.0,4024.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
402601.0,4026.0,,,,,,,,,,,,,,
402602.0,4026.0,,,,,,,,,,,,,,
402603.0,4026.0,,,,,,,,,,,,,,
402701.0,4027.0,,,,,,,,,,,,,,
402702.0,4027.0,,,,,,,,,,,,,,
402703.0,4027.0,,,,,,,,,,,,,,
402704.0,4027.0,,,,,,,,,,,,,,
402801.0,4028.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
402802.0,4028.0,0.0,0.0,0.0,0.0,,,2014.0,0.0,0.0,0.0,0.0,,,2014.0
402803.0,4028.0,1.0,1.0,5.0,2.0,2006.0,2008.0,2020.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0
403301.0,4033.0,1.0,0.0,2.0,1.0,2012.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
403302.0,4033.0,1.0,1.0,4.0,2.0,2012.0,2014.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
403501.0,4035.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
403502.0,4035.0,1.0,1.0,4.0,2.0,2010.0,2012.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
403701.0,4037.0,1.0,1.0,6.0,4.0,2004.0,2006.0,2018.0,1.0,1.0,2.0,2.0,2012.0,2016.0,2018.0
403801.0,4038.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
403802.0,4038.0,1.0,0.0,2.0,1.0,2002.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
404001.0,4040.0,,,,,,,,,,,,,,
404002.0,4040.0,,,,,,,,,,,,,,
404101.0,4041.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
404102.0,4041.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
404103.0,4041.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
404501.0,4045.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
404502.0,4045.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2016.0,0.0,0.0,0.0,0.0,,,2016.0
404503.0,4045.0,1.0,1.0,6.0,3.0,2004.0,2006.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
404901.0,4049.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
404902.0,4049.0,0.0,0.0,0.0,0.0,,,2016.0,0.0,0.0,0.0,0.0,,,2016.0
404903.0,4049.0,1.0,0.0,2.0,1.0,2006.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
404904.0,4049.0,1.0,1.0,5.0,3.0,2002.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
405001.0,4050.0,0.0,0.0,0.0,0.0,,,2008.0,0.0,0.0,0.0,0.0,,,2008.0
405002.0,4050.0,1.0,1.0,5.0,3.0,2002.0,2004.0,2006.0,0.0,0.0,0.0,0.0,,,2006.0
405003.0,4050.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
405101.0,4051.0,1.0,1.0,5.0,3.0,2000.0,2002.0,2018.0,1.0,0.0,2.0,1.0,2010.0,,2018.0
405102.0,4051.0,1.0,1.0,5.0,3.0,2000.0,2006.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
405103.0,4051.0,1.0,1.0,5.0,3.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
405701.0,4057.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
405702.0,4057.0,1.0,0.0,2.0,1.0,2010.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
405703.0,4057.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
406001.0,4060.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
406002.0,4060.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
406501.0,4065.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
406502.0,4065.0,1.0,1.0,5.0,2.0,2006.0,2008.0,2020.0,1.0,0.0,1.0,1.0,2006.0,,2020.0
406503.0,4065.0,1.0,1.0,4.0,2.0,2012.0,2014.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
406601.0,4066.0,1.0,0.0,1.0,1.0,2008.0,,2020.0,1.0,0.0,1.0,1.0,2008.0,,2020.0
406602.0,4066.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
407101.0,4071.0,1.0,1.0,4.0,2.0,2016.0,2018.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
407401.0,4074.0,,,,,,,,,,,,,,
407402.0,4074.0,,,,,,,,,,,,,,
407403.0,4074.0,,,,,,,,,,,,,,
407701.0,4077.0,1.0,1.0,6.0,4.0,2000.0,2002.0,2020.0,1.0,0.0,1.0,1.0,2008.0,,2020.0
407702.0,4077.0,1.0,1.0,6.0,3.0,2010.0,2012.0,2020.0,1.0,0.0,2.0,1.0,2020.0,,2020.0
407703.0,4077.0,1.0,0.0,2.0,1.0,2012.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
407801.0,4078.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
407901.0,4079.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
407902.0,4079.0,1.0,1.0,5.0,3.0,2010.0,2012.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
408001.0,4080.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
408002.0,4080.0,,,,,,,,,,,,,,
408301.0,4083.0,,,,,,,,,,,,,,
408401.0,4084.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
408402.0,4084.0,1.0,0.0,2.0,1.0,2002.0,,2012.0,0.0,0.0,0.0,0.0,,,2012.0
408403.0,4084.0,1.0,0.0,2.0,1.0,2004.0,,2016.0,0.0,0.0,0.0,0.0,,,2016.0
408501.0,4085.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
408901.0,4089.0,1.0,1.0,2.0,2.0,2006.0,2016.0,2020.0,1.0,1.0,2.0,2.0,2006.0,2016.0,2020.0
408902.0,4089.0,1.0,1.0,2.0,2.0,2010.0,2020.0,2020.0,1.0,1.0,2.0,2.0,2010.0,2020.0,2020.0
408903.0,4089.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
409201.0,4092.0,1.0,1.0,3.0,2.0,2012.0,2016.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
409401.0,4094.0,1.0,1.0,5.0,3.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
409402.0,4094.0,1.0,1.0,3.0,2.0,2014.0,2016.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
409501.0,4095.0,1.0,1.0,6.0,4.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
409502.0,4095.0,1.0,1.0,5.0,4.0,2008.0,2010.0,2020.0,1.0,0.0,1.0,1.0,2016.0,,2020.0
409503.0,4095.0,1.0,1.0,3.0,2.0,2014.0,2016.0,2020.0,1.0,0.0,1.0,1.0,2016.0,,2020.0
409901.0,4099.0,1.0,1.0,2.0,2.0,2008.0,2012.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
410301.0,4103.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
410302.0,4103.0,1.0,1.0,5.0,3.0,2002.0,2004.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
410501.0,4105.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
410502.0,4105.0,1.0,0.0,2.0,1.0,2000.0,,2012.0,1.0,0.0,1.0,1.0,2000.0,,2012.0
410801.0,4108.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
410802.0,4108.0,,,,,,,,,,,,,,
