C0000100,C0005700,predictor_cutoff_year,persistent_violence_contact_age15_25,n_original_bol_features_pre15_by_year
301,1981.0,1996.0,0.0,155
302,1983.0,1998.0,0.0,201
303,1986.0,2001.0,0.0,283
801,1976.0,1991.0,1.0,81
802,1979.0,1994.0,1.0,105
803,1982.0,1997.0,0.0,201
1001,1983.0,1998.0,0.0,201
3001,1982.0,1997.0,0.0,201
3002,1987.0,2002.0,0.0,283
4301,1982.0,1997.0,0.0,201
4401,1981.0,1996.0,0.0,155
4402,1985.0,2000.0,0.0,250
4901,1982.0,1997.0,0.0,201
4902,1987.0,2002.0,0.0,283
5001,1985.0,2000.0,1.0,250
5701,1979.0,1994.0,0.0,105
5801,1981.0,1996.0,0.0,155
5802,1984.0,1999.0,0.0,250
8601,1977.0,1992.0,0.0,82
9201,1982.0,1997.0,0.0,201
9501,1985.0,2000.0,0.0,250
9502,1987.0,2002.0,0.0,283
9601,1980.0,1995.0,0.0,150
9602,1986.0,2001.0,0.0,283
9701,1987.0,2002.0,0.0,283
9801,1987.0,2002.0,0.0,283
9901,1987.0,2002.0,0.0,283
11101,1982.0,1997.0,0.0,201
11102,1983.0,1998.0,0.0,201
11201,1982.0,1997.0,0.0,201
12801,1982.0,1997.0,0.0,201
12802,1986.0,2001.0,0.0,283
14701,1987.0,2002.0,0.0,283
15301,1985.0,2000.0,0.0,250
15302,1986.0,2001.0,0.0,283
15702,1987.0,2002.0,0.0,283
15901,1985.0,2000.0,0.0,250
15902,1987.0,2002.0,0.0,283
17401,1985.0,2000.0,0.0,250
17501,1982.0,1997.0,0.0,201
17502,1983.0,1998.0,0.0,201
17503,1986.0,2001.0,0.0,283
17901,1981.0,1996.0,0.0,155
17902,1983.0,1998.0,0.0,201
18001,1978.0,1993.0,1.0,105
18002,1982.0,1997.0,0.0,201
18003,1984.0,1999.0,0.0,250
18301,1984.0,1999.0,0.0,250
18801,1985.0,2000.0,0.0,250
20001,1983.0,1998.0,1.0,201
20002,1987.0,2002.0,0.0,283
20402,1984.0,1999.0,0.0,250
20501,1978.0,1993.0,0.0,105
20502,1981.0,1996.0,0.0,155
20503,1986.0,2001.0,0.0,283
20801,1975.0,1990.0,0.0,53
22101,1986.0,2001.0,1.0,283
22102,1987.0,2002.0,0.0,283
22401,1974.0,1989.0,0.0,53
22402,1977.0,1992.0,0.0,82
22403,1979.0,1994.0,0.0,105
22701,1975.0,1990.0,0.0,53
22702,1977.0,1992.0,0.0,82
22703,1985.0,2000.0,0.0,250
22801,1980.0,1995.0,0.0,150
22802,1986.0,2001.0,0.0,283
23701,1981.0,1996.0,0.0,155
23901,1980.0,1995.0,1.0,150
23903,1984.0,1999.0,0.0,250
24001,1984.0,1999.0,0.0,250
24002,1986.0,2001.0,0.0,283
24201,1986.0,2001.0,0.0,283
24401,1975.0,1990.0,0.0,53
24402,1979.0,1994.0,0.0,105
24901,1982.0,1997.0,0.0,201
24902,1984.0,1999.0,0.0,250
25001,1982.0,1997.0,0.0,201
25002,1986.0,2001.0,0.0,283
25201,1983.0,1998.0,0.0,201
25401,1981.0,1996.0,1.0,155
25402,1982.0,1997.0,0.0,201
25502,1984.0,1999.0,0.0,250
25503,1987.0,2002.0,0.0,283
25601,1980.0,1995.0,0.0,150
25801,1980.0,1995.0,0.0,150
25802,1981.0,1996.0,0.0,155
26201,1985.0,2000.0,0.0,250
27201,1984.0,1999.0,0.0,250
27801,1987.0,2002.0,0.0,283
28501,1977.0,1992.0,0.0,82
28502,1981.0,1996.0,1.0,155
28503,1985.0,2000.0,1.0,250
28701,1981.0,1996.0,0.0,155
28801,1979.0,1994.0,0.0,105
28802,1986.0,2001.0,0.0,283
28901,1981.0,1996.0,0.0,155
28902,1985.0,2000.0,0.0,250
29001,1979.0,1994.0,0.0,105
29002,1983.0,1998.0,0.0,201
29301,1985.0,2000.0,0.0,250
29401,1983.0,1998.0,0.0,201
29701,1978.0,1993.0,1.0,105
31201,1983.0,1998.0,1.0,201
31202,1985.0,2000.0,0.0,250
31401,1981.0,1996.0,0.0,155
31402,1983.0,1998.0,0.0,201
31404,1986.0,2001.0,0.0,283
33301,1980.0,1995.0,0.0,150
33801,1980.0,1995.0,0.0,150
33901,1981.0,1996.0,0.0,155
34001,1981.0,1996.0,0.0,155
34002,1983.0,1998.0,0.0,201
34301,1978.0,1993.0,0.0,105
37301,1981.0,1996.0,1.0,155
37302,1983.0,1998.0,1.0,201
37401,1980.0,1995.0,0.0,150
37402,1983.0,1998.0,0.0,201
37901,1983.0,1998.0,0.0,201
37902,1985.0,2000.0,0.0,250
37903,1986.0,2001.0,0.0,283
38201,1976.0,1991.0,0.0,81
38202,1983.0,1998.0,0.0,201
38501,1986.0,2001.0,0.0,283
38502,1987.0,2002.0,0.0,283
38801,1987.0,2002.0,0.0,283
39001,1979.0,1994.0,0.0,105
39101,1982.0,1997.0,0.0,201
39102,1985.0,2000.0,1.0,250
39501,1984.0,1999.0,0.0,250
39502,1986.0,2001.0,0.0,283
39701,1976.0,1991.0,0.0,81
39702,1982.0,1997.0,1.0,201
39901,1984.0,1999.0,0.0,250
40101,1982.0,1997.0,1.0,201
40201,1981.0,1996.0,0.0,155
40202,1985.0,2000.0,0.0,250
41401,1986.0,2001.0,0.0,283
41601,1984.0,1999.0,1.0,250
41602,1986.0,2001.0,0.0,283
42501,1976.0,1991.0,0.0,81
42502,1978.0,1993.0,0.0,105
42503,1981.0,1996.0,0.0,155
42701,1980.0,1995.0,0.0,150
42801,1982.0,1997.0,0.0,201
43101,1987.0,2002.0,1.0,283
43701,1981.0,1996.0,0.0,155
43702,1984.0,1999.0,0.0,250
43703,1987.0,2002.0,0.0,283
43801,1987.0,2002.0,0.0,283
44201,1975.0,1990.0,0.0,53
44202,1979.0,1994.0,0.0,105
44203,1982.0,1997.0,0.0,201
44601,1981.0,1996.0,0.0,155
44602,1984.0,1999.0,0.0,250
46501,1984.0,1999.0,1.0,250
46701,1985.0,2000.0,0.0,250
47101,1979.0,1994.0,0.0,105
47102,1981.0,1996.0,0.0,155
47801,1975.0,1990.0,0.0,53
47802,1978.0,1993.0,0.0,105
49901,1981.0,1996.0,0.0,155
50301,1981.0,1996.0,0.0,155
50302,1986.0,2001.0,0.0,283
50701,1985.0,2000.0,0.0,250
50702,1987.0,2002.0,0.0,283
51401,1986.0,2001.0,1.0,283
52201,1978.0,1993.0,1.0,105
52801,1981.0,1996.0,0.0,155
52802,1985.0,2000.0,0.0,250
52901,1982.0,1997.0,0.0,201
52903,1985.0,2000.0,0.0,250
53002,1975.0,1990.0,0.0,53
53003,1977.0,1992.0,1.0,82
53601,1985.0,2000.0,0.0,250
54201,1983.0,1998.0,0.0,201
54601,1981.0,1996.0,0.0,155
54801,1982.0,1997.0,0.0,201
54802,1986.0,2001.0,0.0,283
55001,1980.0,1995.0,0.0,150
55002,1983.0,1998.0,0.0,201
55201,1985.0,2000.0,0.0,250
56301,1979.0,1994.0,0.0,105
56302,1982.0,1997.0,0.0,201
58201,1986.0,2001.0,0.0,283
58501,1979.0,1994.0,1.0,105
58502,1980.0,1995.0,1.0,150
58503,1983.0,1998.0,0.0,201
58801,1979.0,1994.0,0.0,105
58802,1981.0,1996.0,0.0,155
58901,1980.0,1995.0,1.0,150
59001,1978.0,1993.0,0.0,105
59002,1979.0,1994.0,0.0,105
59003,1981.0,1996.0,0.0,155
59004,1983.0,1998.0,0.0,201
61101,1983.0,1998.0,0.0,201
61102,1986.0,2001.0,0.0,283
61401,1978.0,1993.0,0.0,105
61402,1982.0,1997.0,0.0,201
61501,1983.0,1998.0,0.0,201
61802,1980.0,1995.0,0.0,150
61901,1975.0,1990.0,0.0,53
61902,1978.0,1993.0,0.0,105
61903,1980.0,1995.0,0.0,150
62101,1987.0,2002.0,0.0,283
62301,1979.0,1994.0,1.0,105
62302,1983.0,1998.0,0.0,201
62701,1976.0,1991.0,1.0,81
62702,1979.0,1994.0,0.0,105
63201,1978.0,1993.0,0.0,105
63202,1980.0,1995.0,0.0,150
63501,1979.0,1994.0,0.0,105
63502,1982.0,1997.0,0.0,201
64001,1985.0,2000.0,0.0,250
65401,1987.0,2002.0,0.0,283
66801,1983.0,1998.0,0.0,201
67701,1985.0,2000.0,0.0,250
68801,1986.0,2001.0,0.0,283
68901,1986.0,2001.0,0.0,283
69201,1981.0,1996.0,0.0,155
69202,1985.0,2000.0,0.0,250
69601,1980.0,1995.0,0.0,150
69801,1977.0,1992.0,1.0,82
69802,1981.0,1996.0,0.0,155
70301,1980.0,1995.0,0.0,150
70302,1986.0,2001.0,0.0,283
70401,1980.0,1995.0,0.0,150
70402,1984.0,1999.0,0.0,250
70601,1976.0,1991.0,0.0,81
70603,1985.0,2000.0,0.0,250
70604,1987.0,2002.0,0.0,283
70801,1980.0,1995.0,0.0,150
71201,1983.0,1998.0,0.0,201
71202,1986.0,2001.0,0.0,283
71301,1987.0,2002.0,1.0,283
72001,1980.0,1995.0,0.0,150
72002,1982.0,1997.0,0.0,201
72101,1986.0,2001.0,0.0,283
72401,1985.0,2000.0,0.0,250
73301,1985.0,2000.0,0.0,250
73302,1985.0,2000.0,0.0,250
73601,1984.0,1999.0,0.0,250
73901,1978.0,1993.0,0.0,105
73902,1980.0,1995.0,0.0,150
73903,1987.0,2002.0,0.0,283
74001,1983.0,1998.0,0.0,201
74401,1980.0,1995.0,0.0,150
74601,1987.0,2002.0,0.0,283
75501,1978.0,1993.0,0.0,105
75502,1981.0,1996.0,0.0,155
75601,1983.0,1998.0,0.0,201
75602,1984.0,1999.0,0.0,250
75701,1980.0,1995.0,1.0,150
75801,1983.0,1998.0,0.0,201
75901,1977.0,1992.0,1.0,82
75902,1982.0,1997.0,0.0,201
76101,1979.0,1994.0,1.0,105
76102,1983.0,1998.0,1.0,201
76401,1982.0,1997.0,0.0,201
76402,1986.0,2001.0,0.0,283
76801,1979.0,1994.0,1.0,105
77001,1980.0,1995.0,1.0,150
77002,1983.0,1998.0,1.0,201
77502,1986.0,2001.0,1.0,283
78301,1981.0,1996.0,0.0,155
78901,1981.0,1996.0,0.0,155
79201,1982.0,1997.0,0.0,201
79202,1985.0,2000.0,0.0,250
80101,1981.0,1996.0,0.0,155
80102,1984.0,1999.0,1.0,250
80103,1987.0,2002.0,0.0,283
80301,1981.0,1996.0,1.0,155
80302,1987.0,2002.0,1.0,283
80401,1986.0,2001.0,0.0,283
80402,1987.0,2002.0,0.0,283
81201,1985.0,2000.0,0.0,250
81202,1987.0,2002.0,0.0,283
81401,1982.0,1997.0,0.0,201
81402,1985.0,2000.0,0.0,250
83001,1979.0,1994.0,0.0,105
83101,1984.0,1999.0,0.0,250
83102,1987.0,2002.0,0.0,283
83401,1983.0,1998.0,0.0,201
83502,1986.0,2001.0,0.0,283
83601,1979.0,1994.0,1.0,105
84101,1981.0,1996.0,1.0,155
84102,1986.0,2001.0,0.0,283
84201,1978.0,1993.0,0.0,105
84301,1982.0,1997.0,0.0,201
84501,1976.0,1991.0,0.0,81
84503,1986.0,2001.0,0.0,283
84801,1979.0,1994.0,0.0,105
85201,1981.0,1996.0,0.0,155
85401,1985.0,2000.0,0.0,250
85501,1983.0,1998.0,0.0,201
85502,1986.0,2001.0,0.0,283
85601,1983.0,1998.0,0.0,201
85602,1985.0,2000.0,0.0,250
86201,1978.0,1993.0,0.0,105
86202,1981.0,1996.0,0.0,155
86601,1985.0,2000.0,0.0,250
86602,1987.0,2002.0,0.0,283
88001,1982.0,1997.0,0.0,201
88002,1984.0,1999.0,0.0,250
88003,1986.0,2001.0,0.0,283
88701,1987.0,2002.0,0.0,283
88901,1979.0,1994.0,0.0,105
88902,1984.0,1999.0,0.0,250
89301,1984.0,1999.0,0.0,250
89302,1986.0,2001.0,0.0,283
89601,1987.0,2002.0,0.0,283
91201,1984.0,1999.0,0.0,250
91202,1987.0,2002.0,0.0,283
91801,1987.0,2002.0,0.0,283
92301,1983.0,1998.0,0.0,201
92302,1987.0,2002.0,0.0,283
92801,1981.0,1996.0,0.0,155
92802,1984.0,1999.0,0.0,250
93003,1979.0,1994.0,0.0,105
93004,1981.0,1996.0,0.0,155
93201,1977.0,1992.0,0.0,82
93202,1980.0,1995.0,0.0,150
93501,1984.0,1999.0,0.0,250
93502,1985.0,2000.0,0.0,250
93601,1986.0,2001.0,0.0,283
93902,1981.0,1996.0,0.0,155
93903,1984.0,1999.0,0.0,250
93904,1986.0,2001.0,0.0,283
94001,1982.0,1997.0,0.0,201
94002,1984.0,1999.0,0.0,250
94901,1983.0,1998.0,0.0,201
94902,1984.0,1999.0,0.0,250
95201,1982.0,1997.0,0.0,201
95301,1978.0,1993.0,0.0,105
95302,1984.0,1999.0,1.0,250
96201,1983.0,1998.0,0.0,201
97502,1985.0,2000.0,0.0,250
97801,1984.0,1999.0,0.0,250
97802,1987.0,2002.0,0.0,283
97901,1981.0,1996.0,0.0,155
97902,1984.0,1999.0,0.0,250
99201,1977.0,1992.0,0.0,82
99202,1979.0,1994.0,0.0,105
99203,1981.0,1996.0,0.0,155
99502,1979.0,1994.0,0.0,105
99802,1987.0,2002.0,0.0,283
99901,1984.0,1999.0,0.0,250
99902,1986.0,2001.0,0.0,283
100501,1979.0,1994.0,0.0,105
100502,1981.0,1996.0,0.0,155
100503,1986.0,2001.0,0.0,283
100901,1976.0,1991.0,0.0,81
101501,1984.0,1999.0,0.0,250
101502,1986.0,2001.0,0.0,283
102503,1980.0,1995.0,0.0,150
102504,1982.0,1997.0,0.0,201
102505,1983.0,1998.0,1.0,201
103001,1979.0,1994.0,1.0,105
103002,1983.0,1998.0,0.0,201
103003,1987.0,2002.0,0.0,283
103301,1985.0,2000.0,0.0,250
103401,1973.0,1988.0,1.0,24
103403,1978.0,1993.0,0.0,105
103501,1984.0,1999.0,0.0,250
103502,1985.0,2000.0,0.0,250
104001,1985.0,2000.0,0.0,250
104801,1977.0,1992.0,0.0,82
104802,1980.0,1995.0,0.0,150
105601,1980.0,1995.0,0.0,150
105701,1973.0,1988.0,0.0,24
105702,1976.0,1991.0,0.0,81
105703,1978.0,1993.0,0.0,105
105704,1980.0,1995.0,0.0,150
106301,1978.0,1993.0,0.0,105
106302,1983.0,1998.0,0.0,201
106501,1984.0,1999.0,0.0,250
106901,1982.0,1997.0,0.0,201
106902,1985.0,2000.0,0.0,250
107001,1975.0,1990.0,0.0,53
107002,1981.0,1996.0,0.0,155
107003,1982.0,1997.0,0.0,201
107101,1979.0,1994.0,0.0,105
107102,1984.0,1999.0,0.0,250
107103,1985.0,2000.0,0.0,250
107601,1982.0,1997.0,0.0,201
107901,1980.0,1995.0,0.0,150
108001,1987.0,2002.0,1.0,283
108302,1987.0,2002.0,0.0,283
109001,1980.0,1995.0,0.0,150
109002,1982.0,1997.0,0.0,201
110101,1985.0,2000.0,0.0,250
111101,1976.0,1991.0,0.0,81
111102,1985.0,2000.0,0.0,250
111201,1984.0,1999.0,0.0,250
111202,1986.0,2001.0,0.0,283
111801,1985.0,2000.0,1.0,250
112301,1977.0,1992.0,0.0,82
112302,1978.0,1993.0,0.0,105
112304,1986.0,2001.0,0.0,283
113101,1987.0,2002.0,0.0,283
113201,1985.0,2000.0,0.0,250
114101,1984.0,1999.0,0.0,250
114102,1985.0,2000.0,0.0,250
115201,1981.0,1996.0,0.0,155
115202,1986.0,2001.0,0.0,283
115501,1981.0,1996.0,0.0,155
115701,1979.0,1994.0,0.0,105
115801,1985.0,2000.0,0.0,250
115802,1987.0,2002.0,0.0,283
116001,1984.0,1999.0,0.0,250
116101,1975.0,1990.0,0.0,53
116102,1978.0,1993.0,0.0,105
116301,1980.0,1995.0,0.0,150
116302,1986.0,2001.0,0.0,283
116401,1981.0,1996.0,0.0,155
116501,1979.0,1994.0,0.0,105
116502,1981.0,1996.0,0.0,155
116503,1982.0,1997.0,0.0,201
116601,1984.0,1999.0,0.0,250
116801,1981.0,1996.0,1.0,155
117001,1985.0,2000.0,0.0,250
117202,1984.0,1999.0,0.0,250
117901,1985.0,2000.0,0.0,250
118101,1983.0,1998.0,0.0,201
118402,1987.0,2002.0,0.0,283
118701,1987.0,2002.0,0.0,283
118901,1975.0,1990.0,0.0,53
118902,1977.0,1992.0,0.0,82
119101,1983.0,1998.0,0.0,201
119901,1977.0,1992.0,0.0,82
120201,1982.0,1997.0,0.0,201
120701,1979.0,1994.0,0.0,105
120702,1984.0,1999.0,0.0,250
120901,1976.0,1991.0,0.0,81
120902,1984.0,1999.0,0.0,250
120903,1987.0,2002.0,0.0,283
121001,1975.0,1990.0,1.0,53
121002,1977.0,1992.0,0.0,82
121003,1986.0,2001.0,0.0,283
121201,1974.0,1989.0,0.0,53
121302,1983.0,1998.0,0.0,201
121401,1982.0,1997.0,0.0,201
121601,1977.0,1992.0,0.0,82
121603,1981.0,1996.0,0.0,155
122001,1984.0,1999.0,0.0,250
122101,1975.0,1990.0,0.0,53
122102,1981.0,1996.0,0.0,155
122401,1976.0,1991.0,0.0,81
122403,1987.0,2002.0,0.0,283
122501,1973.0,1988.0,0.0,24
122502,1982.0,1997.0,1.0,201
122601,1973.0,1988.0,1.0,24
122602,1982.0,1997.0,0.0,201
122701,1975.0,1990.0,0.0,53
122702,1977.0,1992.0,0.0,82
122704,1986.0,2001.0,0.0,283
123001,1979.0,1994.0,0.0,105
123002,1983.0,1998.0,0.0,201
123301,1980.0,1995.0,0.0,150
123302,1985.0,2000.0,0.0,250
123801,1978.0,1993.0,0.0,105
123802,1980.0,1995.0,1.0,150
123803,1981.0,1996.0,0.0,155
123804,1984.0,1999.0,0.0,250
123805,1987.0,2002.0,0.0,283
124103,1987.0,2002.0,0.0,283
124401,1982.0,1997.0,0.0,201
124402,1985.0,2000.0,0.0,250
124403,1986.0,2001.0,0.0,283
124601,1984.0,1999.0,0.0,250
124602,1985.0,2000.0,1.0,250
125001,1979.0,1994.0,0.0,105
125002,1985.0,2000.0,0.0,250
125101,1981.0,1996.0,0.0,155
125301,1987.0,2002.0,0.0,283
125801,1985.0,2000.0,0.0,250
125901,1983.0,1998.0,0.0,201
126301,1985.0,2000.0,0.0,250
126901,1982.0,1997.0,0.0,201
127901,1983.0,1998.0,0.0,201
129001,1975.0,1990.0,0.0,53
129002,1985.0,2000.0,0.0,250
129301,1974.0,1989.0,0.0,53
129302,1982.0,1997.0,0.0,201
129303,1984.0,1999.0,0.0,250
129601,1985.0,2000.0,0.0,250
129701,1977.0,1992.0,0.0,82
129702,1981.0,1996.0,0.0,155
130401,1986.0,2001.0,0.0,283
130501,1986.0,2001.0,0.0,283
130601,1982.0,1997.0,0.0,201
130602,1986.0,2001.0,0.0,283
130801,1977.0,1992.0,0.0,82
131201,1977.0,1992.0,0.0,82
131301,1981.0,1996.0,0.0,155
132201,1985.0,2000.0,0.0,250
132401,1986.0,2001.0,0.0,283
132701,1987.0,2002.0,0.0,283
132801,1987.0,2002.0,0.0,283
134101,1979.0,1994.0,0.0,105
134103,1987.0,2002.0,0.0,283
134301,1980.0,1995.0,0.0,150
134302,1984.0,1999.0,0.0,250
135201,1980.0,1995.0,0.0,150
135202,1981.0,1996.0,0.0,155
135203,1985.0,2000.0,0.0,250
136101,1983.0,1998.0,1.0,201
137501,1987.0,2002.0,0.0,283
137601,1975.0,1990.0,0.0,53
137602,1983.0,1998.0,0.0,201
137603,1985.0,2000.0,0.0,250
137701,1980.0,1995.0,0.0,150
137702,1985.0,2000.0,0.0,250
138101,1982.0,1997.0,0.0,201
138102,1985.0,2000.0,1.0,250
138801,1983.0,1998.0,0.0,201
138804,1987.0,2002.0,0.0,283
139101,1977.0,1992.0,0.0,82
139102,1979.0,1994.0,0.0,105
139103,1980.0,1995.0,0.0,150
139401,1980.0,1995.0,0.0,150
139402,1982.0,1997.0,0.0,201
139802,1985.0,2000.0,0.0,250
139901,1987.0,2002.0,0.0,283
140001,1980.0,1995.0,0.0,150
140601,1978.0,1993.0,1.0,105
140604,1982.0,1997.0,0.0,201
140606,1985.0,2000.0,0.0,250
140901,1983.0,1998.0,0.0,201
140902,1986.0,2001.0,0.0,283
141001,1980.0,1995.0,0.0,150
141101,1983.0,1998.0,1.0,201
141201,1982.0,1997.0,1.0,201
141401,1976.0,1991.0,0.0,81
141402,1977.0,1992.0,0.0,82
141403,1981.0,1996.0,0.0,155
141404,1983.0,1998.0,0.0,201
141405,1984.0,1999.0,0.0,250
141501,1977.0,1992.0,0.0,82
141502,1979.0,1994.0,0.0,105
141503,1981.0,1996.0,1.0,155
141504,1982.0,1997.0,0.0,201
141505,1983.0,1998.0,1.0,201
141506,1984.0,1999.0,0.0,250
141601,1979.0,1994.0,1.0,105
141602,1981.0,1996.0,1.0,155
141603,1982.0,1997.0,0.0,201
141901,1980.0,1995.0,0.0,150
141902,1983.0,1998.0,0.0,201
142301,1978.0,1993.0,0.0,105
142302,1979.0,1994.0,0.0,105
142303,1981.0,1996.0,0.0,155
142304,1983.0,1998.0,0.0,201
143501,1986.0,2001.0,0.0,283
143601,1983.0,1998.0,0.0,201
143602,1986.0,2001.0,0.0,283
143603,1987.0,2002.0,0.0,283
143701,1983.0,1998.0,0.0,201
143702,1985.0,2000.0,0.0,250
143703,1986.0,2001.0,0.0,283
143801,1977.0,1992.0,0.0,82
143802,1985.0,2000.0,0.0,250
144001,1980.0,1995.0,0.0,150
144002,1983.0,1998.0,1.0,201
144003,1984.0,1999.0,0.0,250
144004,1985.0,2000.0,0.0,250
144201,1986.0,2001.0,0.0,283
144301,1983.0,1998.0,0.0,201
144302,1985.0,2000.0,0.0,250
144601,1983.0,1998.0,1.0,201
145101,1979.0,1994.0,0.0,105
145102,1981.0,1996.0,0.0,155
145402,1985.0,2000.0,0.0,250
145501,1973.0,1988.0,0.0,24
145502,1976.0,1991.0,0.0,81
145503,1977.0,1992.0,0.0,82
145504,1978.0,1993.0,0.0,105
145901,1983.0,1998.0,0.0,201
146501,1984.0,1999.0,0.0,250
146902,1977.0,1992.0,0.0,82
146903,1982.0,1997.0,0.0,201
147001,1978.0,1993.0,0.0,105
147002,1979.0,1994.0,0.0,105
147401,1981.0,1996.0,0.0,155
147402,1984.0,1999.0,0.0,250
148201,1976.0,1991.0,0.0,81
148202,1978.0,1993.0,0.0,105
148203,1979.0,1994.0,1.0,105
148401,1981.0,1996.0,0.0,155
148901,1980.0,1995.0,0.0,150
148903,1987.0,2002.0,0.0,283
149001,1983.0,1998.0,0.0,201
149101,1980.0,1995.0,0.0,150
149102,1983.0,1998.0,0.0,201
149301,1981.0,1996.0,0.0,155
149302,1986.0,2001.0,0.0,283
149401,1980.0,1995.0,0.0,150
149402,1984.0,1999.0,0.0,250
149403,1985.0,2000.0,1.0,250
149501,1977.0,1992.0,1.0,82
149502,1981.0,1996.0,0.0,155
149901,1983.0,1998.0,0.0,201
152401,1980.0,1995.0,0.0,150
152402,1981.0,1996.0,0.0,155
152403,1983.0,1998.0,1.0,201
152501,1976.0,1991.0,0.0,81
152503,1982.0,1997.0,0.0,201
152504,1984.0,1999.0,0.0,250
153201,1982.0,1997.0,1.0,201
153301,1983.0,1998.0,0.0,201
153402,1986.0,2001.0,0.0,283
153801,1985.0,2000.0,1.0,250
153901,1983.0,1998.0,0.0,201
153902,1986.0,2001.0,0.0,283
154101,1983.0,1998.0,0.0,201
154102,1985.0,2000.0,0.0,250
154401,1979.0,1994.0,1.0,105
154402,1981.0,1996.0,1.0,155
154603,1986.0,2001.0,0.0,283
154801,1978.0,1993.0,0.0,105
154802,1983.0,1998.0,0.0,201
154901,1982.0,1997.0,0.0,201
154902,1984.0,1999.0,0.0,250
154903,1986.0,2001.0,0.0,283
155101,1980.0,1995.0,1.0,150
155102,1981.0,1996.0,0.0,155
155201,1977.0,1992.0,0.0,82
155801,1983.0,1998.0,1.0,201
155901,1977.0,1992.0,0.0,82
155902,1979.0,1994.0,0.0,105
156601,1980.0,1995.0,0.0,150
156602,1981.0,1996.0,0.0,155
156603,1982.0,1997.0,1.0,201
156604,1985.0,2000.0,0.0,250
156605,1987.0,2002.0,0.0,283
157101,1982.0,1997.0,0.0,201
158101,1983.0,1998.0,0.0,201
158301,1977.0,1992.0,0.0,82
158302,1979.0,1994.0,1.0,105
158401,1984.0,1999.0,0.0,250
158402,1987.0,2002.0,1.0,283
158701,1986.0,2001.0,0.0,283
159201,1985.0,2000.0,0.0,250
159601,1978.0,1993.0,1.0,105
159602,1980.0,1995.0,0.0,150
159603,1981.0,1996.0,0.0,155
159604,1984.0,1999.0,0.0,250
159605,1986.0,2001.0,0.0,283
159606,1986.0,2001.0,0.0,283
159607,1987.0,2002.0,0.0,283
159901,1981.0,1996.0,0.0,155
160001,1973.0,1988.0,0.0,24
160002,1977.0,1992.0,0.0,82
160003,1980.0,1995.0,0.0,150
160004,1981.0,1996.0,1.0,155
160801,1975.0,1990.0,0.0,53
160901,1976.0,1991.0,0.0,81
160902,1980.0,1995.0,0.0,150
161001,1977.0,1992.0,0.0,82
161002,1979.0,1994.0,0.0,105
161601,1979.0,1994.0,0.0,105
161602,1982.0,1997.0,0.0,201
161701,1982.0,1997.0,0.0,201
161702,1984.0,1999.0,1.0,250
161703,1986.0,2001.0,0.0,283
162301,1986.0,2001.0,0.0,283
162901,1984.0,1999.0,0.0,250
163801,1980.0,1995.0,0.0,150
163802,1982.0,1997.0,0.0,201
163803,1987.0,2002.0,0.0,283
164001,1984.0,1999.0,0.0,250
164201,1982.0,1997.0,0.0,201
164202,1985.0,2000.0,0.0,250
164901,1983.0,1998.0,0.0,201
165001,1982.0,1997.0,1.0,201
165201,1985.0,2000.0,0.0,250
165501,1986.0,2001.0,1.0,283
165601,1985.0,2000.0,0.0,250
166101,1985.0,2000.0,0.0,250
166201,1981.0,1996.0,1.0,155
166601,1986.0,2001.0,0.0,283
167401,1981.0,1996.0,0.0,155
167601,1987.0,2002.0,0.0,283
168301,1982.0,1997.0,0.0,201
169001,1977.0,1992.0,0.0,82
169002,1978.0,1993.0,0.0,105
169003,1984.0,1999.0,0.0,250
169004,1985.0,2000.0,0.0,250
170401,1981.0,1996.0,0.0,155
170402,1982.0,1997.0,0.0,201
170403,1987.0,2002.0,0.0,283
170501,1985.0,2000.0,0.0,250
172001,1981.0,1996.0,0.0,155
172301,1987.0,2002.0,0.0,283
172501,1987.0,2002.0,0.0,283
172601,1985.0,2000.0,0.0,250
172901,1975.0,1990.0,0.0,53
172902,1977.0,1992.0,0.0,82
173301,1987.0,2002.0,0.0,283
173501,1987.0,2002.0,0.0,283
174701,1980.0,1995.0,0.0,150
175101,1982.0,1997.0,0.0,201
175201,1983.0,1998.0,0.0,201
175401,1979.0,1994.0,0.0,105
175404,1986.0,2001.0,0.0,283
176001,1976.0,1991.0,0.0,81
176002,1980.0,1995.0,0.0,150
176601,1982.0,1997.0,0.0,201
176901,1983.0,1998.0,0.0,201
176902,1987.0,2002.0,0.0,283
177002,1985.0,2000.0,0.0,250
177801,1979.0,1994.0,0.0,105
177802,1983.0,1998.0,0.0,201
178501,1980.0,1995.0,0.0,150
178502,1982.0,1997.0,0.0,201
178601,1982.0,1997.0,0.0,201
178602,1984.0,1999.0,0.0,250
178603,1986.0,2001.0,0.0,283
178901,1980.0,1995.0,0.0,150
178902,1981.0,1996.0,0.0,155
179401,1985.0,2000.0,0.0,250
179501,1976.0,1991.0,0.0,81
179502,1979.0,1994.0,0.0,105
179701,1980.0,1995.0,0.0,150
180401,1986.0,2001.0,0.0,283
180801,1982.0,1997.0,0.0,201
180802,1986.0,2001.0,0.0,283
181401,1980.0,1995.0,0.0,150
181501,1979.0,1994.0,0.0,105
181502,1984.0,1999.0,0.0,250
181602,1980.0,1995.0,0.0,150
181603,1984.0,1999.0,0.0,250
181801,1978.0,1993.0,0.0,105
182401,1975.0,1990.0,0.0,53
182402,1976.0,1991.0,0.0,81
